x,y,vx,vy,Paddle.y
110,405,15,-15,479
125,390,15,-15,479
140,375,15,-15,479
155,360,15,-15,479
170,345,15,-15,479
185,330,15,-15,479
200,315,15,-15,479
215,300,15,-15,479
230,285,15,-15,479
245,270,15,-15,479
260,255,15,-15,479
275,240,15,-15,479
290,225,15,-15,479
305,210,15,-15,479
320,195,15,-15,479
335,180,15,-15,479
350,165,15,-15,479
365,150,15,-15,479
380,135,15,-15,479
395,120,15,-15,479
410,105,15,-15,479
425,90,15,-15,479
440,75,15,-15,479
455,60,15,-15,479
470,45,15,-15,479
470,45,15,15,479
485,60,15,15,479
500,75,15,15,479
515,90,15,15,479
530,105,15,15,479
545,120,15,15,479
560,135,15,15,479
575,150,15,15,479
590,165,15,15,479
605,180,15,15,479
620,195,15,15,479
635,210,15,15,479
650,225,15,15,479
665,240,15,15,479
680,255,15,15,479
695,270,15,15,479
710,285,15,15,479
725,300,15,15,479
740,315,15,15,479
755,330,15,15,479
770,345,15,15,479
785,360,15,15,479
800,375,15,15,479
815,390,15,15,479
830,405,15,15,479
845,420,15,15,479
860,435,15,15,479
875,450,15,15,479
890,465,15,15,479
905,480,15,15,479
920,495,15,15,479
935,510,15,15,479
950,525,15,15,479
965,540,15,15,479
980,555,15,15,479
980,555,15,-15,479
995,540,15,-15,479
1010,525,15,-15,478
1025,510,15,-15,476
1040,495,15,-15,467
1055,480,15,-15,450
1070,465,15,-15,428
1085,450,15,-15,415
1100,435,15,-15,391
1115,420,15,-15,373
1130,405,15,-15,366
1145,390,15,-15,357
1160,375,15,-15,343
1160,375,-15,-15,338
1145,360,-15,-15,336
1130,345,-15,-15,326
1115,330,-15,-15,312
1100,315,-15,-15,301
1085,300,-15,-15,296
1070,285,-15,-15,290
1055,270,-15,-15,284
1040,255,-15,-15,284
1025,240,-15,-15,284
1010,225,-15,-15,284
995,210,-15,-15,284
980,195,-15,-15,285
965,180,-15,-15,285
950,165,-15,-15,285
935,150,-15,-15,285
920,135,-15,-15,285
905,120,-15,-15,285
890,105,-15,-15,285
875,90,-15,-15,285
860,75,-15,-15,285
845,60,-15,-15,285
830,45,-15,-15,285
830,45,-15,15,285
815,60,-15,15,285
800,75,-15,15,285
785,90,-15,15,285
770,105,-15,15,285
755,120,-15,15,285
740,135,-15,15,285
725,150,-15,15,285
710,165,-15,15,285
695,180,-15,15,285
680,195,-15,15,285
665,210,-15,15,285
650,225,-15,15,285
635,240,-15,15,285
620,255,-15,15,285
605,270,-15,15,285
590,285,-15,15,285
575,300,-15,15,285
560,315,-15,15,285
545,330,-15,15,285
530,345,-15,15,285
515,360,-15,15,285
500,375,-15,15,285
485,390,-15,15,285
470,405,-15,15,285
455,420,-15,15,285
440,435,-15,15,285
425,450,-15,15,285
410,465,-15,15,285
395,480,-15,15,285
380,495,-15,15,285
365,510,-15,15,285
350,525,-15,15,285
335,540,-15,15,285
320,555,-15,15,285
320,555,-15,-15,285
305,540,-15,-15,285
290,525,-15,-15,285
275,510,-15,-15,285
260,495,-15,-15,285
245,480,-15,-15,285
230,465,-15,-15,285
215,450,-15,-15,285
200,435,-15,-15,285
185,420,-15,-15,285
170,405,-15,-15,285
155,390,-15,-15,285
140,375,-15,-15,285
125,360,-15,-15,285
110,345,-15,-15,285
95,330,-15,-15,285
80,315,-15,-15,285
65,300,-15,-15,285
50,285,-15,-15,285
35,270,-15,-15,285
35,270,15,-15,285
50,255,15,-15,285
65,240,15,-15,285
80,225,15,-15,285
95,210,15,-15,285
110,195,15,-15,285
125,180,15,-15,286
140,165,15,-15,286
155,150,15,-15,286
170,135,15,-15,286
185,120,15,-15,286
200,105,15,-15,286
215,90,15,-15,286
230,75,15,-15,286
245,60,15,-15,286
260,45,15,-15,286
260,45,15,15,286
275,60,15,15,286
290,75,15,15,286
305,90,15,15,286
320,105,15,15,286
335,120,15,15,286
350,135,15,15,286
365,150,15,15,289
380,165,15,15,294
395,180,15,15,299
410,195,15,15,301
425,210,15,15,307
440,225,15,15,329
455,240,15,15,343
470,255,15,15,354
485,270,15,15,357
500,285,15,15,357
515,300,15,15,358
530,315,15,15,364
545,330,15,15,368
560,345,15,15,368
575,360,15,15,368
590,375,15,15,368
605,390,15,15,368
620,405,15,15,368
635,420,15,15,368
650,435,15,15,368
665,450,15,15,368
680,465,15,15,368
695,480,15,15,371
710,495,15,15,376
725,510,15,15,379
740,525,15,15,381
755,540,15,15,381
770,555,15,15,381
770,555,15,-15,381
785,540,15,-15,381
800,525,15,-15,381
815,510,15,-15,381
830,495,15,-15,381
845,480,15,-15,381
860,465,15,-15,381
875,450,15,-15,381
890,435,15,-15,381
905,420,15,-15,381
920,405,15,-15,381
935,390,15,-15,381
950,375,15,-15,381
965,360,15,-15,381
980,345,15,-15,381
995,330,15,-15,362
1010,315,15,-15,259
1025,300,15,-15,259
1040,285,15,-15,259
1055,270,15,-15,259
1070,255,15,-15,259
1085,240,15,-15,259
1100,225,15,-15,259
1115,210,15,-15,259
1130,195,15,-15,259
1145,180,15,-15,259
1160,165,15,-15,259
1175,150,15,-15,259
1190,135,15,-15,259
1205,120,15,-15,259
1220,105,15,-15,259
1235,90,15,-15,259
1250,75,15,-15,259
1265,60,15,-15,259
1280,45,15,-15,259
1280,45,15,15,259
1295,60,15,15,259
1310,75,15,15,259
1325,90,15,15,259
1340,105,15,15,259
1355,120,15,15,259
1370,135,15,15,259
1385,150,15,15,259
1385,150,-15,15,259
1385,150,15,15,259
1385,150,-15,15,259
1385,150,15,15,259
1385,150,-15,15,259
1385,150,15,15,259
1385,150,-15,15,259
1385,150,15,15,259
1385,150,-15,15,259
1385,150,15,15,259
1385,150,-15,15,259
1385,150,15,15,259
1385,150,-15,15,259
1385,150,15,15,259
1385,150,-15,15,259
1385,150,15,15,144
1385,150,-15,15,146
1385,150,15,15,157
1385,150,-15,15,171
1385,150,15,15,177
1385,150,-15,15,180
1385,150,15,15,180
1385,150,-15,15,180
1385,150,15,15,180
1385,150,-15,15,180
1385,150,15,15,180
1385,150,-15,15,179
1385,150,15,15,163
1385,150,-15,15,153
1385,150,15,15,144
1385,150,-15,15,130
1385,150,15,15,111
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,75
1385,150,15,15,75
1385,150,-15,15,81
1385,150,15,15,108
1385,150,-15,15,150
1385,150,15,15,211
1385,150,-15,15,227
1385,150,15,15,233
1385,150,-15,15,239
1385,150,15,15,254
1400,165,15,15,268
1400,165,-15,15,276
1385,180,-15,15,282
1385,180,15,15,293
1400,195,15,15,307
1415,210,15,15,315
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1415,210,15,15,324
1415,210,-15,15,324
1400,225,-15,15,327
1400,225,15,15,340
1415,240,15,15,356
1430,255,15,15,424
1445,270,15,15,466
1460,285,15,15,483
1475,300,15,15,490
1490,315,15,15,496
1505,330,15,15,506
1520,345,15,15,517
1535,360,15,15,518
1550,375,15,15,519
1565,390,15,15,519
1580,405,15,15,519
1580,405,-15,15,519
1580,405,15,15,519
1580,405,-15,15,519
1580,405,15,15,519
1580,405,-15,15,519
1580,405,15,15,519
1580,405,-15,15,519
1580,405,15,15,520
1595,420,15,15,522
1595,420,-15,15,524
1595,420,15,15,527
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,529
1595,420,15,15,529
1595,420,-15,15,513
1595,420,15,15,387
1610,435,15,15,308
1625,450,15,15,247
1640,465,15,15,186
1655,480,15,15,155
1670,495,15,15,113
1685,510,15,15,91
1700,525,15,15,91
1715,540,15,15,91
1730,555,15,15,91
1730,555,15,-15,91
1745,540,15,-15,91
1760,525,15,-15,91
1775,510,15,-15,91
1790,495,15,-15,91
1805,480,15,-15,91
1820,465,15,-15,91
1835,450,15,-15,91
1850,435,15,-15,91
1865,420,15,-15,91
1880,405,15,-15,91
1895,390,15,-15,91
1910,375,15,-15,91
1925,360,15,-15,91
1940,345,15,-15,91
1955,330,15,-15,91
1970,315,15,-15,91
1985,300,15,-15,91
2000,285,15,-15,91
2015,270,15,-15,91
2030,255,15,-15,91
2045,240,15,-15,91
2060,225,15,-15,91
2075,210,15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
2090,195,-15,-15,91
2090,195,15,-15,91
